Seccion;Nombre Seccion;Nombre_Archivo;ID_Archivo_Drive;Tipo Archivo
23;Sección 23;13. Control Flow - @If.mp4;1syHp_i4HvMioQl2NB2BfeaT7NOR8S29l;video/mp4
23;Sección 23;13. Control Flow - @If.srt;1PVqOSk8RO63SK65rirunzufZLUFuyiUU;application/octet-stream
23;Sección 23;14. Control Flow - @Switch.srt;1yBgaF6ztQlusmR_PY9YZgMJLkottwcO6;application/octet-stream
23;Sección 23;15. Control Flow - @For.srt;1u19L9vsKe6hqwUHKuXt3uvyrwHbxWo2i;application/octet-stream
23;Sección 23;16. Required @Input.srt;17Vw34MyIWZ4jcRAkoS6o7GRNMyNkcD6F;application/octet-stream
23;Sección 23;17. ChangeDetection - OnPush.srt;1-LvF1CbJqbt_PXO3LSJjzpL_YP2rxFqK;application/octet-stream
23;Sección 23;18. Defer Blocks.srt;1QH9_-SZQJnWZjM6KEztTGt9nYsPzDjOS;application/octet-stream
23;Sección 23;19. Defer Triggers.srt;1W8VBPh4O0MipnrIZRNG95VAPnZbnrpII;application/octet-stream
23;Sección 23;20. Defer Triggers - Interacciones.mp4;1JJHq5mGheXOOtJLobM17HbBnw8WrqbT8;video/mp4
23;Sección 23;20. Defer Triggers - Interacciones.srt;1tjRIGk1fa1QdlpqxdyPkfUcQj-aNcwX-;application/octet-stream
23;Sección 23;21. Defer Triggers - Interacciones - Parte 2.srt;1Cv9clv876CH698cae7-fqINK79fas9LO;application/octet-stream
23;Sección 23;22. ViewTransitions API.srt;1o0mmByVdAfQZIjA723_UJrBjKkYu_i41;application/octet-stream
23;Sección 23;23. Hero Animation - View Transitions.srt;1_gLcNgekqYvwLbh7t3viK9zT7Pd9syyb;application/octet-stream
23;Sección 23;24. Servicios con señales.srt;1xmnw7MHU2GqzEMY1BaTGs6xQK3WQaalL;application/octet-stream
23;Sección 23;25. Peticiones HTTP - importProvidersFrom.srt;12wjhhph8fveHRgth_7_mzHZ-amy1nMp5;application/octet-stream
23;Sección 23;26. De observable a Señal - toSignal.srt;1Cua1Z5qMYBzGsEMJns971dqc5B3Pp_ss;application/octet-stream
23;Sección 23;27. Tarea - Computed Signals.srt;1umT1zPSgqI-mnXPYAGaWFFGHfCZXORkl;application/octet-stream
23;Sección 23;28. Código fuente de la sección.html;1Q3Lv10hm43ZTlUReagUCRxSGo5zZifQj;text/html
24;Sección 24;1. Más información sobre nuestros otros cursos.html;1jNmIvczEDeVXEj5X64yacqeq6B1eQwe7;text/html
24;Sección 24;2. Despedida.mp4;1iAXu-2xhePxXuBBv05aBuIOJ6PM362-m;video/mp4
24;Sección 24;2. Despedida.srt;1p89pXTLDxrrKb70CMNYxaHvcLzkUDVTU;application/octet-stream
