Seccion;Nombre Seccion;Nombre_Archivo;ID_Archivo_Drive;Tipo Archivo
11;Seguridad APIGateway, proxy inverso, service mesh;7. Codificación Agregar configuración prefilter.srt;1s_xxhwexh9Ty6qEQ798QdK30IALjByMD;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;8. Codificación Resolver conflictos de dependecias.mp4;1gBZaf7AYQoeEhETBpwXAPgU3JBymdwnE;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;8. Codificación Resolver conflictos de dependecias.srt;1XZOScVW4EVg4-kS7LpyJMXUHm9cGRp3T;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;9. Codificación Iniciar eureka.mp4;1jxi8VED5UNbbkaX0ZRu6chh3lZQS1Wfj;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;9. Codificación Iniciar eureka.srt;1NNqGwyp70QK5kByVKmCSV_xYi3XMDjHd;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;9.1 paymentchainparent_completo_v2.zip;1_LyTCNRnqo5Q2JnULYYo6ptsjJSLju9n;application/zip
12;Seguridad OAuth2 y keycloak;1. Keycloak Arquitectura flujo acceso seguridad api.mp4;1X34MkaiOensgGsm7wORd1B5jjXRF9xwA;video/mp4
12;Seguridad OAuth2 y keycloak;1. Keycloak Arquitectura flujo acceso seguridad api.srt;1dg-PTJjB_wM-MesiWGDxnMi8D5tOVJxT;script (srt)
12;Seguridad OAuth2 y keycloak;10. Enrutamiento Configurar filtro personalizado.mp4;1J_SoC6q8_rvbo15BEWmDI7gi3ezPXgKi;video/mp4
12;Seguridad OAuth2 y keycloak;10. Enrutamiento Configurar filtro personalizado.srt;1vvriK1uVINBlFCtvcgmj4-blKkRoXuJb;script (srt)
12;Seguridad OAuth2 y keycloak;10.1 apigateway.zip;10fNpeldv6CPdASHo2cz2tWzQHqNsWPtu;application/zip
12;Seguridad OAuth2 y keycloak;11. Enrutamiento Prueba recomendaciones seguridad api.mp4;1KNgXU9tN-HppLqmdAFuY3bTUSMrvls1U;video/mp4
12;Seguridad OAuth2 y keycloak;11. Enrutamiento Prueba recomendaciones seguridad api.srt;1tUcTxQerZkYxEB9LL7Mu-9uYkoSvHCMi;script (srt)
12;Seguridad OAuth2 y keycloak;12. Enrutamiento Añadir tercer microservicio al filtro.mp4;1mE7M2_rbBnMgBNA9WcttCkJZM4W4Gam6;video/mp4
12;Seguridad OAuth2 y keycloak;12. Enrutamiento Añadir tercer microservicio al filtro.srt;15J9mKasfLx9Lo44AIj4M98Hkj5LxEsYi;script (srt)
12;Seguridad OAuth2 y keycloak;12.1 paymentchainparent_completo_v2.zip;12tWkJ4Bh-0atjSXpvZ8G2hSQJS4gdSVk;application/zip
12;Seguridad OAuth2 y keycloak;2. es OAuth2, Single Sign On, Roles flujo OAuth2.mp4;1QUSpd9xEOOm8A8vGiW6Xg2PvcBQvwlYm;video/mp4
12;Seguridad OAuth2 y keycloak;2. es OAuth2, Single Sign On, Roles flujo OAuth2.srt;1b--GKC-wdP4N5J9j8wljCKBIrcI_DVoh;script (srt)
12;Seguridad OAuth2 y keycloak;2.1 Documentacion oficial del RFC del protocolo OAuth2.html;1mrfxk2pDDGuNBvs0Ob7vQ7GL5FV04yC1;text/html
12;Seguridad OAuth2 y keycloak;3. Instalación del Keycloak y configuración inicial.mp4;165e27SPjUgu4peL7HOXwEAvw65tYEQsK;video/mp4
12;Seguridad OAuth2 y keycloak;3. Instalación del Keycloak y configuración inicial.srt;1K_X71D0FucU1hUVjvld-vsIGGE5HUzL0;script (srt)
12;Seguridad OAuth2 y keycloak;3.1 docker-compose.yml;1I65vNXo3ONzzhkP6UYIhmb7s6MyeqSbL;script (srt)
12;Seguridad OAuth2 y keycloak;3.2 Documentación oficial keycloak.html;1AbqeDKWgXOjpTv5GLgB_nGqgsE3tHOzJ;text/html
12;Seguridad OAuth2 y keycloak;3.3 Guia Oficial de administración de keycloak.html;13pzDi2kN0bq7hPebV5IapvLS1LSl3B7P;text/html
12;Seguridad OAuth2 y keycloak;4. Definicion Realms, Roles, Usuarios Clientes keycloak.mp4;18ml86WvyUwqQoHBvh43cdDZOKiUV6AX_;video/mp4
12;Seguridad OAuth2 y keycloak;4. Definicion Realms, Roles, Usuarios Clientes keycloak.srt;1yaUFRbJKvuFzWGu3eYkfNunQGhNzeoCH;script (srt)
12;Seguridad OAuth2 y keycloak;4.1 Guia de Roles y Claims.html;1wxrrUjKvEnPzUWAHeQ2fhKSFpvfCLoVS;text/html
12;Seguridad OAuth2 y keycloak;5. Obtener token mediante API keycloak desde Postman.mp4;1K1lRfEBtFO-Kze2DTYJmHm7b-Dpog2yx;video/mp4
12;Seguridad OAuth2 y keycloak;5. Obtener token mediante API keycloak desde Postman.srt;1cadHkekjkE_9mZQWjkPs_60aM5zXxskD;script (srt)
12;Seguridad OAuth2 y keycloak;5.1 Rest API keycloak.html;1aONayDTDqsfS3hwn5KS4dkqFTJXDzCns;text/html
12;Seguridad OAuth2 y keycloak;6. Crear microservicio adaptador comunicarse keycloak.mp4;1tjTfW6-cdvmcE-oBsBwZlK86FVaN98wc;video/mp4
12;Seguridad OAuth2 y keycloak;6. Crear microservicio adaptador comunicarse keycloak.srt;1L-HDyjJgEt75UgEClq_EA4rHZIsNb1ME;script (srt)
12;Seguridad OAuth2 y keycloak;6.1 keycloackAdapter.zip;1-a55GzrsEUBhaAEtIlFkv2a8ZXXUWjo1;application/zip
12;Seguridad OAuth2 y keycloak;7. Dockerizar probar adaptador keycloak, obtener roles.mp4;1zOeQNpTLGoohYi9OfR9TiEREdwnF8Gde;video/mp4
12;Seguridad OAuth2 y keycloak;7. Dockerizar probar adaptador keycloak, obtener roles.srt;1KULFG4kxK659pNZVl0I_F8EaI-acalmY;script (srt)
12;Seguridad OAuth2 y keycloak;7.1 docker-compose.yml;1-XYIjOOwWBrWBj_BHpj3b-sTFIYXMfPw;script (srt)
12;Seguridad OAuth2 y keycloak;8. Enrutamiento Configurar filtro personalizado APi.mp4;1sVdN14_HOrHcN-WSWq9P3zqBYoywNKe-;video/mp4
12;Seguridad OAuth2 y keycloak;8. Enrutamiento Configurar filtro personalizado APi.srt;1W37eDjVYf2Z9VaLxCqssx3B55jJfwtsi;script (srt)
12;Seguridad OAuth2 y keycloak;9. Enrutamiento Comprobar validez Authorization header.mp4;1TF1aTPlYYFpZioDhnxOMt3gAaAH6eiTO;video/mp4
12;Seguridad OAuth2 y keycloak;9. Enrutamiento Comprobar validez Authorization header.srt;14qBaMe6jMgs81cReeAhRhaQOPIgznSDq;script (srt)
12;Seguridad OAuth2 y keycloak;9.1 Patron filter e interceptor de Java.html;13_inOxa6eZX9BY57QdPG2hrb9LHYNa8t;text/html
13;Actualización de versiones (upgrade) y solución a problemas comunes;1. Upgrade Java, escoger versión correcta JDK.mp4;1p_CUQsOOF6FTE23xr3Bmnmqxp3yqXuJK;video/mp4
13;Actualización de versiones (upgrade) y solución a problemas comunes;1. Upgrade Java, escoger versión correcta JDK.srt;1OQRVi1V5-tpdOCpVJJw_K0G0iWhx7gzO;script (srt)
13;Actualización de versiones (upgrade) y solución a problemas comunes;1.1 Sitio oficial de releases del openjdk.html;1zo5fEDl3wkgBeQ12QzkE-YF1SU8XJVqV;text/html
13;Actualización de versiones (upgrade) y solución a problemas comunes;1.2 Tabla de releases LTS de oracle JDK.html;121-4aQv4IAqMBhbAwyXOQiXvZHjHA-wx;text/html
13;Actualización de versiones (upgrade) y solución a problemas comunes;2. Actualizar Java correctamente cada proyecto resolver.mp4;1CDDfhCtuQyk5lfGx1fqNsof9zdjh55Nk;video/mp4
13;Actualización de versiones (upgrade) y solución a problemas comunes;2. Actualizar Java correctamente cada proyecto resolver.srt;1v9zC1s-pBOM6-77SWTtOFWio4LPToPyK;script (srt)
13;Actualización de versiones (upgrade) y solución a problemas comunes;3. Actualizar lombok si subes la version del JDK.mp4;1fgio8nt4DIXx7BDUfQrxOG_KKR91FOLm;video/mp4
13;Actualización de versiones (upgrade) y solución a problemas comunes;3. Actualizar lombok si subes la version del JDK.srt;1Cud8Hd2MkO26GxNqdbwb5PASsdomuzpU;script (srt)
14;Cierre, cupones, material adicional y como llevar tu formación al próximo nivel;1. Cierre del curso.mp4;1fsUEDDF27Lhl9iU7GimzvC53xJT2JN2R;video/mp4
14;Cierre, cupones, material adicional y como llevar tu formación al próximo nivel;1. Cierre del curso.srt;19MIbevusXzFudoCxELFVPhWI3zLmJAQr;script (srt)
14;Cierre, cupones, material adicional y como llevar tu formación al próximo nivel;1.1 Consejos preparar curriculum buscar empleo.html;1Q52WS7C-Gtn5MWBiS_OFo5_Xz23sM_vf;text/html
14;Cierre, cupones, material adicional y como llevar tu formación al próximo nivel;1.2 Cupones y recursos adicionales en mi sitio web.html;1L3Y5Iyw-k4dnOomv6bqUrc_W0eCRrdxo;text/html
